scheduling_algorithm,process_no,ni,batch_size,time_quantum,start_time,num_wait_iters,total_waiting_time,turn_around_time
rr,0,75000,100,250,1636801668.921197736,750,00.000014,00.001153
rr,2,100000,100,250,1636801668.921255610,1000,00.006183,00.014142
rr,1,100000,100,250,1636801668.921225439,1000,00.010354,00.025125
rr,0,75000,100,250,1636801668.952346778,750,00.000019,00.001155
rr,1,100000,100,250,1636801668.952358886,1000,00.016652,00.031500
rr,2,250000,100,250,1636801668.952402917,2500,00.018721,00.038736
rr,0,75000,100,250,1636801668.996225044,750,00.000014,00.001154
rr,2,500000,100,250,1636801668.996321072,5000,00.030898,00.073071
rr,1,100000,100,250,1636801668.996242464,1000,00.059433,00.074986
rr,0,75000,100,250,1636801669.076914741,750,00.000014,00.001161
rr,1,100000,100,250,1636801669.076926403,1000,00.014564,00.029433
rr,2,750000,100,250,1636801669.076931862,7500,00.019064,00.078264
rr,0,75000,100,250,1636801669.159656015,750,00.000018,00.001153
rr,1,100000,100,250,1636801669.159661056,1000,00.030832,00.046652
rr,2,1000000,100,250,1636801669.159730931,10000,00.028687,00.108208
rr,0,75000,100,250,1636801669.274028218,750,00.000027,00.001208
rr,2,10000,100,250,1636801669.274159101,100,00.004086,00.004938
rr,1,250000,100,250,1636801669.274138136,2500,00.004195,00.040466
rr,0,75000,100,250,1636801669.320685413,750,00.000014,00.001156
rr,2,25000,100,250,1636801669.320724929,250,00.006173,00.008328
rr,1,250000,100,250,1636801669.320682334,2500,00.006288,00.043204
rr,0,75000,100,250,1636801669.368374779,750,00.000013,00.001149
rr,2,50000,100,250,1636801669.368414227,500,00.008210,00.012588
rr,1,250000,100,250,1636801669.368368890,2500,00.008410,00.045139
rr,0,75000,100,250,1636801669.418592752,750,00.000013,00.001153
rr,2,75000,100,250,1636801669.418635280,750,00.010263,00.016318
rr,1,250000,100,250,1636801669.418584213,2500,00.010347,00.048785
rr,0,75000,100,250,1636801669.473756993,750,00.000014,00.001167
rr,2,100000,100,250,1636801669.473780123,1000,00.008302,00.016367
rr,1,250000,100,250,1636801669.473772889,2500,00.012492,00.049876
rr,0,75000,100,250,1636801669.530028660,750,00.000014,00.001159
rr,2,250000,100,250,1636801669.530073538,2500,00.024800,00.044806
rr,1,250000,100,250,1636801669.530045365,2500,00.028864,00.065220
rr,0,75000,100,250,1636801669.600786903,750,00.000014,00.001155
rr,1,250000,100,250,1636801669.600827903,2500,00.057521,00.095579
rr,2,500000,100,250,1636801669.600887059,5000,00.057350,00.098082
rr,0,75000,100,250,1636801669.704226271,750,00.000019,00.001161
rr,1,250000,100,250,1636801669.704291488,2500,00.070006,00.107310
rr,2,750000,100,250,1636801669.704276182,7500,00.069971,00.130484
rr,0,75000,100,250,1636801669.840611162,750,00.000014,00.001187
rr,1,250000,100,250,1636801669.840632496,2500,00.049378,00.087036
rr,2,1000000,100,250,1636801669.840657957,10000,00.065952,00.148148
rr,0,75000,100,250,1636801669.993604217,750,00.000014,00.001193
rr,2,10000,100,250,1636801669.993633226,100,00.002057,00.002893
rr,1,500000,100,250,1636801669.993648952,5000,00.004256,00.079408
rr,0,75000,100,250,1636801670.079819813,750,00.000021,00.001157
rr,2,25000,100,250,1636801670.079909345,250,00.006156,00.008147
rr,1,500000,100,250,1636801670.079857222,5000,00.004326,00.077286
rr,0,75000,100,250,1636801670.164292212,750,00.000016,00.001160
rr,2,50000,100,250,1636801670.164365567,500,00.010240,00.014228
rr,1,500000,100,250,1636801670.164323740,5000,00.010481,00.083647
rr,0,75000,100,250,1636801670.254483097,750,00.000014,00.001158
rr,2,75000,100,250,1636801670.254549264,750,00.004130,00.010408
rr,1,500000,100,250,1636801670.254501313,5000,00.010509,00.082923
rr,0,75000,100,250,1636801670.344359644,750,00.000014,00.001155
rr,2,100000,100,250,1636801670.344405352,1000,00.014489,00.022896
rr,1,500000,100,250,1636801670.344367775,5000,00.012618,00.085541
rr,0,75000,100,250,1636801670.435721648,750,00.000018,00.001153
rr,2,250000,100,250,1636801670.435793542,2500,00.012383,00.032871
rr,1,500000,100,250,1636801670.435719114,5000,00.028980,00.101170
rr,0,75000,100,250,1636801670.543933358,750,00.000014,00.001154
rr,2,500000,100,250,1636801670.543988505,5000,00.037385,00.079765
rr,1,500000,100,250,1636801670.543926948,5000,00.047845,00.122119
rr,0,75000,100,250,1636801670.671438990,750,00.000013,00.001202
rr,2,750000,100,250,1636801670.671569325,7500,00.083908,00.143547
rr,1,500000,100,250,1636801670.671490529,5000,00.076549,00.151689
rr,0,75000,100,250,1636801670.828356962,750,00.000015,00.001184
rr,1,500000,100,250,1636801670.828426079,5000,00.102777,00.180545
rr,2,1000000,100,250,1636801670.828449658,10000,00.101730,00.184689
rr,0,75000,100,250,1636801671.018589256,750,00.000021,00.001222
rr,2,10000,100,250,1636801671.018681160,100,00.012277,00.013132
rr,1,750000,100,250,1636801671.018622993,7500,00.004341,00.119613
rr,0,75000,100,250,1636801671.144974056,750,00.000018,00.001186
rr,2,25000,100,250,1636801671.145041841,250,00.010269,00.012540
rr,1,750000,100,250,1636801671.144991076,7500,00.006454,00.118718
rr,0,75000,100,250,1636801671.269929034,750,00.000018,00.001154
rr,2,50000,100,250,1636801671.269970018,500,00.006223,00.010195
rr,1,750000,100,250,1636801671.269947245,7500,00.008498,00.118185
rr,0,75000,100,250,1636801671.394415410,750,00.000014,00.001158
rr,2,75000,100,250,1636801671.394501441,750,00.014432,00.020509
rr,1,750000,100,250,1636801671.394450961,7500,00.018817,00.127901
rr,0,75000,100,250,1636801671.529311747,750,00.000014,00.001149
rr,2,100000,100,250,1636801671.529384323,1000,00.012344,00.020972
rr,1,750000,100,250,1636801671.529302984,7500,00.012576,00.122064
rr,0,75000,100,250,1636801671.659395115,750,00.000014,00.001152
rr,2,250000,100,250,1636801671.659380915,2500,00.029062,00.049081
rr,1,750000,100,250,1636801671.659279329,7500,00.023078,00.131488
rr,0,75000,100,250,1636801671.798231667,750,00.000014,00.001149
rr,2,500000,100,250,1636801671.798300042,5000,00.039459,00.080808
rr,1,750000,100,250,1636801671.798227584,7500,00.046094,00.158481
rr,0,75000,100,250,1636801671.963330650,750,00.000014,00.001149
rr,2,750000,100,250,1636801671.963372392,7500,00.098938,00.162111
rr,1,750000,100,250,1636801671.963353551,7500,00.092865,00.209014
rr,0,75000,100,250,1636801672.179441794,750,00.000014,00.001214
rr,2,1000000,100,250,1636801672.179491767,10000,00.121626,00.208174
rr,1,750000,100,250,1636801672.179437530,7500,00.107866,00.229035
rr,0,75000,100,250,1636801672.415894971,750,00.000015,00.001251
rr,2,10000,100,250,1636801672.415932840,100,00.004085,00.004960
rr,1,1000000,100,250,1636801672.415914967,10000,00.004443,00.165006
rr,0,75000,100,250,1636801672.588225582,750,00.000014,00.001181
rr,2,25000,100,250,1636801672.588271795,250,00.012329,00.014443
rr,1,1000000,100,250,1636801672.588257132,10000,00.006487,00.155889
rr,0,75000,100,250,1636801672.750582026,750,00.000022,00.001163
rr,2,50000,100,250,1636801672.750632949,500,00.020608,00.024723
rr,1,1000000,100,250,1636801672.750608342,10000,00.020825,00.166305
rr,0,75000,100,250,1636801672.923221197,750,00.000014,00.001155
rr,2,75000,100,250,1636801672.923252153,750,00.004141,00.010565
rr,1,1000000,100,250,1636801672.923263308,10000,00.010586,00.164757
rr,0,75000,100,250,1636801673.094242059,750,00.000014,00.001156
rr,2,100000,100,250,1636801673.094279360,1000,00.008221,00.016167
rr,1,1000000,100,250,1636801673.094253761,10000,00.010594,00.157828
rr,0,75000,100,250,1636801673.260255246,750,00.000017,00.001158
rr,2,250000,100,250,1636801673.260304238,2500,00.024715,00.044837
rr,1,1000000,100,250,1636801673.260259422,10000,00.029055,00.174567
rr,0,75000,100,250,1636801673.441248086,750,00.002049,00.003188
rr,2,500000,100,250,1636801673.441312650,5000,00.035074,00.076770
rr,1,1000000,100,250,1636801673.441312554,10000,00.053733,00.200028
rr,0,75000,100,250,1636801673.649281589,750,00.000014,00.001149
rr,2,750000,100,250,1636801673.649326006,7500,00.043343,00.103844
rr,1,1000000,100,250,1636801673.649290773,10000,00.064099,00.210877
rr,0,75000,100,250,1636801673.866777466,750,00.000014,00.001156
rr,2,1000000,100,250,1636801673.866802571,10000,00.088605,00.169647
rr,1,1000000,100,250,1636801673.866780503,10000,00.104776,00.254863
rr,0,100000,100,250,1636801674.127691579,1000,00.000019,00.001582
rr,1,10000,100,250,1636801674.127688916,100,00.002068,00.003612
rr,2,10000,100,250,1636801674.127714733,100,00.004132,00.004958
rr,0,100000,100,250,1636801674.138113510,1000,00.000019,00.001573
rr,1,10000,100,250,1636801674.138151643,100,00.002020,00.003630
rr,2,25000,100,250,1636801674.138198805,250,00.004085,00.006183
rr,0,100000,100,250,1636801674.148580207,1000,00.000019,00.001574
rr,1,10000,100,250,1636801674.148641713,100,00.001998,00.003564
rr,2,50000,100,250,1636801674.148681622,500,00.004064,00.008299
rr,0,100000,100,250,1636801674.163106045,1000,00.000019,00.001581
rr,1,10000,100,250,1636801674.163142726,100,00.004170,00.005708
rr,2,75000,100,250,1636801674.163160745,750,00.004191,00.010333
rr,0,100000,100,250,1636801674.177504841,1000,00.000026,00.001586
rr,1,10000,100,250,1636801674.177543229,100,00.002060,00.003592
rr,2,100000,100,250,1636801674.177608583,1000,00.004125,00.012321
rr,0,100000,100,250,1636801674.193955650,1000,00.000028,00.001588
rr,1,10000,100,250,1636801674.193994850,100,00.002037,00.003573
rr,2,250000,100,250,1636801674.194067027,2500,00.004213,00.024467
rr,0,100000,100,250,1636801674.222781002,1000,00.000022,00.001534
rr,1,10000,100,250,1636801674.222798054,100,00.002079,00.003572
rr,2,500000,100,250,1636801674.222851975,5000,00.004265,00.043876
rr,0,100000,100,250,1636801674.272584082,1000,00.000020,00.001562
rr,1,10000,100,250,1636801674.272607177,100,00.002035,00.003577
rr,2,750000,100,250,1636801674.272641381,7500,00.004261,00.062857
rr,0,100000,100,250,1636801674.340141198,1000,00.000018,00.001536
rr,1,10000,100,250,1636801674.340136068,100,00.002070,00.003653
rr,2,1000000,100,250,1636801674.340181315,10000,00.004302,00.082497
rr,0,100000,100,250,1636801674.429016927,1000,00.000018,00.001534
rr,2,10000,100,250,1636801674.429050546,100,00.004049,00.004856
rr,1,25000,100,250,1636801674.429033143,250,00.004074,00.007902
rr,0,100000,100,250,1636801674.441889988,1000,00.000018,00.001560
rr,1,25000,100,250,1636801674.441935439,250,00.001960,00.005878
rr,2,25000,100,250,1636801674.441947808,250,00.006083,00.008054
rr,0,100000,100,250,1636801674.454369986,1000,00.000018,00.001543
rr,2,50000,100,250,1636801674.454423167,500,00.004174,00.008510
rr,1,25000,100,250,1636801674.454376441,250,00.008461,00.012249
rr,0,100000,100,250,1636801674.470800654,1000,00.000018,00.001537
rr,2,75000,100,250,1636801674.470853550,750,00.004111,00.010476
rr,1,25000,100,250,1636801674.470814865,250,00.010363,00.014253
rr,0,100000,100,250,1636801674.489138999,1000,00.000028,00.001541
rr,1,25000,100,250,1636801674.489151821,250,00.002062,00.005774
rr,2,100000,100,250,1636801674.489221150,1000,00.006192,00.014044
rr,0,100000,100,250,1636801674.507746979,1000,00.000018,00.001540
rr,1,25000,100,250,1636801674.507759638,250,00.002037,00.005952
rr,2,250000,100,250,1636801674.507803447,2500,00.006236,00.026020
rr,0,100000,100,250,1636801674.539377389,1000,00.000018,00.001536
rr,1,25000,100,250,1636801674.539369791,250,00.008434,00.012154
rr,2,500000,100,250,1636801674.539426897,5000,00.006467,00.045937
rr,0,100000,100,250,1636801674.589822696,1000,00.000018,00.001539
rr,1,25000,100,250,1636801674.589858555,250,00.004108,00.007785
rr,2,750000,100,250,1636801674.589868459,7500,00.006289,00.064842
rr,0,100000,100,250,1636801674.661125855,1000,00.000018,00.001539
rr,1,25000,100,250,1636801674.661152435,250,00.012427,00.016264
rr,2,1000000,100,250,1636801674.661213244,10000,00.006390,00.088569
rr,0,100000,100,250,1636801674.755718335,1000,00.000018,00.001556
rr,2,10000,100,250,1636801674.755769900,100,00.004056,00.004878
rr,1,50000,100,250,1636801674.755759197,500,00.004088,00.011571
rr,0,100000,100,250,1636801674.772395598,1000,00.000018,00.001544
rr,2,25000,100,250,1636801674.772451325,250,00.002076,00.004091
rr,1,50000,100,250,1636801674.772409752,500,00.006251,00.013668
rr,0,100000,100,250,1636801674.791218516,1000,00.000021,00.001537
rr,2,50000,100,250,1636801674.791280342,500,00.008208,00.012405
rr,1,50000,100,250,1636801674.791226678,500,00.008299,00.016073
rr,0,100000,100,250,1636801674.811813788,1000,00.000018,00.001531
rr,2,75000,100,250,1636801674.811870221,750,00.004153,00.010094
rr,1,50000,100,250,1636801674.811868565,500,00.008303,00.015681
rr,0,100000,100,250,1636801674.832546503,1000,00.000018,00.001535
rr,2,100000,100,250,1636801674.832599702,1000,00.006253,00.014310
rr,1,50000,100,250,1636801674.832580676,500,00.012504,00.019796
rr,0,100000,100,250,1636801674.858269661,1000,00.000018,00.001539
rr,1,50000,100,250,1636801674.858325535,500,00.010406,00.018122
rr,2,250000,100,250,1636801674.858350927,2500,00.010531,00.030414
rr,0,100000,100,250,1636801674.893654226,1000,00.000023,00.001545
rr,1,50000,100,250,1636801674.893678436,500,00.010285,00.017696
rr,2,500000,100,250,1636801674.893705038,5000,00.010554,00.049359
rr,0,100000,100,250,1636801674.947277972,1000,00.000018,00.001539
rr,1,50000,100,250,1636801674.947292968,500,00.014428,00.021769
rr,2,750000,100,250,1636801674.947317113,7500,00.010552,00.068678
rr,0,100000,100,250,1636801675.021377267,1000,00.000018,00.001530
rr,1,50000,100,250,1636801675.021402972,500,00.016417,00.024267
rr,2,1000000,100,250,1636801675.021478445,10000,00.020730,00.099391
rr,0,100000,100,250,1636801675.127049661,1000,00.000018,00.001542
rr,2,10000,100,250,1636801675.127081701,100,00.006136,00.007013
rr,1,75000,100,250,1636801675.127031165,750,00.004208,00.015845
rr,0,100000,100,250,1636801675.147913938,1000,00.000018,00.001554
rr,2,25000,100,250,1636801675.147961547,250,00.008163,00.010371
rr,1,75000,100,250,1636801675.147956763,750,00.006113,00.017661
rr,0,100000,100,250,1636801675.170552002,1000,00.000021,00.001543
rr,2,50000,100,250,1636801675.170602889,500,00.002026,00.005973
rr,1,75000,100,250,1636801675.170569561,750,00.006226,00.017421
rr,0,100000,100,250,1636801675.193381373,1000,00.000022,00.001539
rr,2,75000,100,250,1636801675.193491139,750,00.006133,00.012070
rr,1,75000,100,250,1636801675.193429954,750,00.008283,00.019274
rr,0,100000,100,250,1636801675.218210339,1000,00.000024,00.001561
rr,1,75000,100,250,1636801675.218256245,750,00.002024,00.013028
rr,2,100000,100,250,1636801675.218332724,1000,00.014319,00.022208
rr,0,100000,100,250,1636801675.245273584,1000,00.000019,00.001533
rr,1,75000,100,250,1636801675.245303661,750,00.014407,00.026492
rr,2,250000,100,250,1636801675.245346069,2500,00.020560,00.040724
rr,0,100000,100,250,1636801675.290826061,1000,00.000018,00.001539
rr,1,75000,100,250,1636801675.290815732,750,00.018582,00.030389
rr,2,500000,100,250,1636801675.290893886,5000,00.014561,00.054462
rr,0,100000,100,250,1636801675.350442871,1000,00.000022,00.001538
rr,1,75000,100,250,1636801675.350430857,750,00.014525,00.025546
rr,2,750000,100,250,1636801675.350482954,7500,00.014673,00.072636
rr,0,100000,100,250,1636801675.429202603,1000,00.000023,00.001536
rr,1,75000,100,250,1636801675.429220410,750,00.010389,00.021535
rr,2,1000000,100,250,1636801675.429251774,10000,00.014691,00.095604
rr,0,100000,100,250,1636801675.530956103,1000,00.000018,00.001540
rr,2,10000,100,250,1636801675.531007823,100,00.002066,00.002870
rr,1,100000,100,250,1636801675.530985813,1000,00.004248,00.019900
rr,0,100000,100,250,1636801675.556424091,1000,00.000018,00.001552
rr,2,25000,100,250,1636801675.556463205,250,00.004086,00.006101
rr,1,100000,100,250,1636801675.556461715,1000,00.004089,00.019687
rr,0,100000,100,250,1636801675.581490116,1000,00.000018,00.001531
rr,2,50000,100,250,1636801675.581558835,500,00.006157,00.010084
rr,1,100000,100,250,1636801675.581499741,1000,00.006243,00.020841
rr,0,100000,100,250,1636801675.608953513,1000,00.000026,00.001539
rr,2,75000,100,250,1636801675.609026848,750,00.006137,00.012510
rr,1,100000,100,250,1636801675.608956097,1000,00.010341,00.025042
rr,0,100000,100,250,1636801675.640432870,1000,00.002058,00.003584
rr,2,100000,100,250,1636801675.640466900,1000,00.004112,00.012030
rr,1,100000,100,250,1636801675.640454061,1000,00.014407,00.029095
rr,0,100000,100,250,1636801675.675620924,1000,00.000018,00.001533
rr,2,250000,100,250,1636801675.675693725,2500,00.026806,00.047568
rr,1,100000,100,250,1636801675.675616749,1000,00.035021,00.051380
rr,0,100000,100,250,1636801675.731293045,1000,00.000018,00.001530
rr,1,100000,100,250,1636801675.731298295,1000,00.020849,00.035749
rr,2,500000,100,250,1636801675.731362667,5000,00.020891,00.060012
rr,0,100000,100,250,1636801675.796392595,1000,00.000028,00.001708
rr,1,100000,100,250,1636801675.796451048,1000,00.023161,00.038698
rr,2,750000,100,250,1636801675.796444666,7500,00.019353,00.078234
rr,0,100000,100,250,1636801675.880466924,1000,00.000018,00.001536
rr,1,100000,100,250,1636801675.880474731,1000,00.016602,00.031542
rr,2,1000000,100,250,1636801675.880527118,10000,00.018933,00.096917
rr,0,100000,100,250,1636801675.982720811,1000,00.000018,00.001531
rr,2,10000,100,250,1636801675.982770577,100,00.002056,00.002854
rr,1,250000,100,250,1636801675.982729284,2500,00.004227,00.040791
rr,0,100000,100,250,1636801676.029662022,1000,00.000018,00.001535
rr,2,25000,100,250,1636801676.029729149,250,00.008222,00.010401
rr,1,250000,100,250,1636801676.029675977,2500,00.006230,00.043183
rr,0,100000,100,250,1636801676.077215662,1000,00.000018,00.001561
rr,2,50000,100,250,1636801676.077297123,500,00.006181,00.010127
rr,1,250000,100,250,1636801676.077227620,2500,00.006293,00.042835
rr,0,100000,100,250,1636801676.124919193,1000,00.000018,00.001534
rr,2,75000,100,250,1636801676.124969089,750,00.008223,00.014216
rr,1,250000,100,250,1636801676.124935176,2500,00.008291,00.046802
rr,0,100000,100,250,1636801676.177778814,1000,00.000018,00.001538
rr,2,100000,100,250,1636801676.177839281,1000,00.010372,00.019100
rr,1,250000,100,250,1636801676.177801501,2500,00.012567,00.050231
rr,0,100000,100,250,1636801676.234119430,1000,00.000018,00.001539
rr,2,250000,100,250,1636801676.234153960,2500,00.031034,00.051051
rr,1,250000,100,250,1636801676.234135710,2500,00.030923,00.067291
